============================================================
v2_20k 評估與校正 Pipeline - 步驟一: 重度運算與校正推論
============================================================

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
執行校正模式: BASELINE
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>

----------------------------------------
處理目標任務: Y1
----------------------------------------
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4187 | 標準差 = 0.1880 | 中位數 = 0.4518 | 四分位 [Q1=0.2726, Q3=0.5586] | 範圍 [0.0352, 0.9332]
     • Class 1 (Y=1): 平均 = 0.6118 | 標準差 = 0.1867 | 中位數 = 0.5923 | 四分位 [Q1=0.4798, Q3=0.7512] | 範圍 [0.0535, 0.9687]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1931 | Cohen's d = 1.0310 | KS檢定量 = 0.3405 (p-val=5.55e-37)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.6177 | 標準差 = 0.2501 | 中位數 = 0.7238 | 四分位 [Q1=0.5000, Q3=0.7754] | 範圍 [0.0000, 0.9906]
     • Class 1 (Y=1): 平均 = 0.8155 | 標準差 = 0.1335 | 中位數 = 0.7754 | 四分位 [Q1=0.7302, Q3=0.9563] | 範圍 [0.0435, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1978 | Cohen's d = 0.9869 | KS檢定量 = 0.3405 (p-val=5.55e-37)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 1 | Model: LR | Target: Y2
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4739 | 標準差 = 0.1404 | 中位數 = 0.4891 | 四分位 [Q1=0.4293, Q3=0.5331] | 範圍 [0.0196, 0.8670]
     • Class 1 (Y=1): 平均 = 0.5427 | 標準差 = 0.1436 | 中位數 = 0.5168 | 四分位 [Q1=0.4838, Q3=0.6045] | 範圍 [0.0621, 0.9572]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0689 | Cohen's d = 0.4849 | KS檢定量 = 0.2337 (p-val=1.82e-17)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7214 | 標準差 = 0.1204 | 中位數 = 0.7157 | 四分位 [Q1=0.6769, Q3=0.8173] | 範圍 [0.0000, 0.9592]
     • Class 1 (Y=1): 平均 = 0.7845 | 標準差 = 0.0962 | 中位數 = 0.8173 | 四分位 [Q1=0.7157, Q3=0.8173] | 範圍 [0.2857, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0631 | Cohen's d = 0.5786 | KS檢定量 = 0.2337 (p-val=1.82e-17)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 1 | Model: RF | Target: Y2
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4460 | 標準差 = 0.1500 | 中位數 = 0.4832 | 四分位 [Q1=0.3549, Q3=0.5467] | 範圍 [0.0474, 0.8855]
     • Class 1 (Y=1): 平均 = 0.5871 | 標準差 = 0.1509 | 中位數 = 0.5659 | 四分位 [Q1=0.4863, Q3=0.6792] | 範圍 [0.0458, 0.9646]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1411 | Cohen's d = 0.9377 | KS檢定量 = 0.3178 (p-val=3.44e-32)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.6379 | 標準差 = 0.2307 | 中位數 = 0.7323 | 四分位 [Q1=0.5000, Q3=0.7788] | 範圍 [0.0588, 0.9911]
     • Class 1 (Y=1): 平均 = 0.8094 | 標準差 = 0.1295 | 中位數 = 0.7958 | 四分位 [Q1=0.7323, Q3=0.9558] | 範圍 [0.0588, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1715 | Cohen's d = 0.9166 | KS檢定量 = 0.3178 (p-val=3.44e-32)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 1 | Model: SGD | Target: Y3
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4924 | 標準差 = 0.0623 | 中位數 = 0.4951 | 四分位 [Q1=0.4581, Q3=0.5295] | 範圍 [0.1631, 0.7324]
     • Class 1 (Y=1): 平均 = 0.5029 | 標準差 = 0.0608 | 中位數 = 0.5156 | 四分位 [Q1=0.4612, Q3=0.5377] | 範圍 [0.1742, 0.7747]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0105 | Cohen's d = 0.1698 | KS檢定量 = 0.0815 (p-val=1.70e-02)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7602 | 標準差 = 0.0575 | 中位數 = 0.7613 | 四分位 [Q1=0.7613, Q3=0.7696] | 範圍 [0.0000, 0.9231]
     • Class 1 (Y=1): 平均 = 0.7729 | 標準差 = 0.0436 | 中位數 = 0.7613 | 四分位 [Q1=0.7613, Q3=0.8039] | 範圍 [0.5455, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0127 | Cohen's d = 0.2495 | KS檢定量 = 0.0815 (p-val=1.70e-02)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 1 | Model: MLP | Target: Y3
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.5246 | 標準差 = 0.1671 | 中位數 = 0.5372 | 四分位 [Q1=0.4234, Q3=0.6386] | 範圍 [0.0183, 0.9769]
     • Class 1 (Y=1): 平均 = 0.5501 | 標準差 = 0.1563 | 中位數 = 0.5653 | 四分位 [Q1=0.4857, Q3=0.6616] | 範圍 [0.0335, 0.9573]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0256 | Cohen's d = 0.1580 | KS檢定量 = 0.0947 (p-val=3.22e-03)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7600 | 標準差 = 0.0604 | 中位數 = 0.7906 | 四分位 [Q1=0.6921, Q3=0.7906] | 範圍 [0.0000, 0.8519]
     • Class 1 (Y=1): 平均 = 0.7730 | 標準差 = 0.0431 | 中位數 = 0.7906 | 四分位 [Q1=0.7700, Q3=0.7906] | 範圍 [0.5833, 0.8519]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0130 | Cohen's d = 0.2473 | KS檢定量 = 0.0947 (p-val=3.22e-03)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 1 | Model: LGB | Target: Y3
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4879 | 標準差 = 0.1174 | 中位數 = 0.4887 | 四分位 [Q1=0.4103, Q3=0.5663] | 範圍 [0.1439, 0.8231]
     • Class 1 (Y=1): 平均 = 0.5217 | 標準差 = 0.1187 | 中位數 = 0.5230 | 四分位 [Q1=0.4427, Q3=0.5983] | 範圍 [0.1428, 0.8922]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0338 | Cohen's d = 0.2865 | KS檢定量 = 0.1360 (p-val=3.54e-06)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7528 | 標準差 = 0.0659 | 中位數 = 0.7510 | 四分位 [Q1=0.7273, Q3=0.8133] | 範圍 [0.4286, 0.9000]
     • Class 1 (Y=1): 平均 = 0.7751 | 標準差 = 0.0611 | 中位數 = 0.7913 | 四分位 [Q1=0.7510, Q3=0.8133] | 範圍 [0.4286, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0224 | Cohen's d = 0.3519 | KS檢定量 = 0.1360 (p-val=3.54e-06)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 1 | Model: LR | Target: Y3
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4876 | 標準差 = 0.0974 | 中位數 = 0.4981 | 四分位 [Q1=0.4541, Q3=0.5266] | 範圍 [0.0872, 0.8371]
     • Class 1 (Y=1): 平均 = 0.5059 | 標準差 = 0.0945 | 中位數 = 0.4985 | 四分位 [Q1=0.4623, Q3=0.5355] | 範圍 [0.0944, 0.9307]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0183 | Cohen's d = 0.1904 | KS檢定量 = 0.0718 (p-val=4.90e-02)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7581 | 標準差 = 0.0685 | 中位數 = 0.7713 | 四分位 [Q1=0.7623, Q3=0.7713] | 範圍 [0.0000, 0.8545]
     • Class 1 (Y=1): 平均 = 0.7736 | 標準差 = 0.0458 | 中位數 = 0.7713 | 四分位 [Q1=0.7713, Q3=0.7713] | 範圍 [0.5000, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0155 | Cohen's d = 0.2653 | KS檢定量 = 0.0718 (p-val=4.90e-02)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 1 | Model: RF | Target: Y3
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4910 | 標準差 = 0.0766 | 中位數 = 0.4885 | 四分位 [Q1=0.4408, Q3=0.5355] | 範圍 [0.1665, 0.7628]
     • Class 1 (Y=1): 平均 = 0.5155 | 標準差 = 0.0801 | 中位數 = 0.5109 | 四分位 [Q1=0.4669, Q3=0.5574] | 範圍 [0.1487, 0.8727]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0246 | Cohen's d = 0.3134 | KS檢定量 = 0.1416 (p-val=1.16e-06)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7502 | 標準差 = 0.0752 | 中位數 = 0.7642 | 四分位 [Q1=0.6824, Q3=0.7995] | 範圍 [0.3333, 0.8740]
     • Class 1 (Y=1): 平均 = 0.7759 | 標準差 = 0.0638 | 中位數 = 0.7870 | 四分位 [Q1=0.7192, Q3=0.7995] | 範圍 [0.3333, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0257 | Cohen's d = 0.3686 | KS檢定量 = 0.1416 (p-val=1.16e-06)
================================================================================

  └─ Layer 1 (TEST1) 雙峰 KDE/直方圖繪製與 Log 紀錄完成！

================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: SGD | Target: Y1
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.5213 | 標準差 = 0.1828 | 中位數 = 0.5357 | 四分位 [Q1=0.3942, Q3=0.6426] | 範圍 [0.0470, 0.9839]
     • Class 1 (Y=1): 平均 = 0.6145 | 標準差 = 0.1835 | 中位數 = 0.6232 | 四分位 [Q1=0.4828, Q3=0.7470] | 範圍 [0.0560, 0.9920]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0932 | Cohen's d = 0.5087 | KS檢定量 = 0.2125 (p-val=1.72e-14)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7261 | 標準差 = 0.1116 | 中位數 = 0.7333 | 四分位 [Q1=0.6923, Q3=0.8232] | 範圍 [0.0000, 0.9512]
     • Class 1 (Y=1): 平均 = 0.7831 | 標準差 = 0.0930 | 中位數 = 0.7639 | 四分位 [Q1=0.7333, Q3=0.8372] | 範圍 [0.4400, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0570 | Cohen's d = 0.5551 | KS檢定量 = 0.2125 (p-val=1.72e-14)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: MLP | Target: Y1
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.5423 | 標準差 = 0.2754 | 中位數 = 0.5742 | 四分位 [Q1=0.2957, Q3=0.7656] | 範圍 [0.0004, 0.9993]
     • Class 1 (Y=1): 平均 = 0.6893 | 標準差 = 0.2503 | 中位數 = 0.7549 | 四分位 [Q1=0.5180, Q3=0.9023] | 範圍 [0.0024, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1471 | Cohen's d = 0.5588 | KS檢定量 = 0.2364 (p-val=7.31e-18)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7130 | 標準差 = 0.1240 | 中位數 = 0.7525 | 四分位 [Q1=0.6667, Q3=0.7698] | 範圍 [0.0000, 0.9699]
     • Class 1 (Y=1): 平均 = 0.7870 | 標準差 = 0.1057 | 中位數 = 0.7525 | 四分位 [Q1=0.7525, Q3=0.8647] | 範圍 [0.3750, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0740 | Cohen's d = 0.6423 | KS檢定量 = 0.2364 (p-val=7.31e-18)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: LGB | Target: Y1
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.5346 | 標準差 = 0.1924 | 中位數 = 0.5406 | 四分位 [Q1=0.3985, Q3=0.6756] | 範圍 [0.0768, 0.9344]
     • Class 1 (Y=1): 平均 = 0.6378 | 標準差 = 0.1826 | 中位數 = 0.6537 | 四分位 [Q1=0.5042, Q3=0.7849] | 範圍 [0.1032, 0.9556]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1032 | Cohen's d = 0.5503 | KS檢定量 = 0.2222 (p-val=8.14e-16)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7176 | 標準差 = 0.1423 | 中位數 = 0.7391 | 四分位 [Q1=0.6809, Q3=0.7786] | 範圍 [0.0000, 0.9500]
     • Class 1 (Y=1): 平均 = 0.7857 | 標準差 = 0.0924 | 中位數 = 0.7786 | 四分位 [Q1=0.7391, Q3=0.8436] | 範圍 [0.3333, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0681 | Cohen's d = 0.5672 | KS檢定量 = 0.2222 (p-val=8.14e-16)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: LR | Target: Y1
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.5173 | 標準差 = 0.2016 | 中位數 = 0.5412 | 四分位 [Q1=0.3799, Q3=0.6481] | 範圍 [0.0316, 0.9923]
     • Class 1 (Y=1): 平均 = 0.6242 | 標準差 = 0.1958 | 中位數 = 0.6308 | 四分位 [Q1=0.4871, Q3=0.7675] | 範圍 [0.0297, 0.9969]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1070 | Cohen's d = 0.5382 | KS檢定量 = 0.2212 (p-val=1.10e-15)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7211 | 標準差 = 0.1168 | 中位數 = 0.7396 | 四分位 [Q1=0.6909, Q3=0.7815] | 範圍 [0.3333, 0.9474]
     • Class 1 (Y=1): 平均 = 0.7846 | 標準差 = 0.0980 | 中位數 = 0.7815 | 四分位 [Q1=0.7396, Q3=0.8338] | 範圍 [0.3333, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0635 | Cohen's d = 0.5892 | KS檢定量 = 0.2212 (p-val=1.10e-15)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: RF | Target: Y1
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.5261 | 標準差 = 0.1344 | 中位數 = 0.5292 | 四分位 [Q1=0.4423, Q3=0.6120] | 範圍 [0.0350, 0.8644]
     • Class 1 (Y=1): 平均 = 0.5927 | 標準差 = 0.1353 | 中位數 = 0.5859 | 四分位 [Q1=0.5028, Q3=0.6926] | 範圍 [0.1132, 0.9302]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0666 | Cohen's d = 0.4940 | KS檢定量 = 0.1926 (p-val=5.60e-12)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7306 | 標準差 = 0.1037 | 中位數 = 0.7707 | 四分位 [Q1=0.7138, Q3=0.7736] | 範圍 [0.0000, 0.9615]
     • Class 1 (Y=1): 平均 = 0.7818 | 標準差 = 0.0892 | 中位數 = 0.7736 | 四分位 [Q1=0.7197, Q3=0.8316] | 範圍 [0.3913, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0511 | Cohen's d = 0.5290 | KS檢定量 = 0.1926 (p-val=5.60e-12)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: SGD | Target: Y2
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4420 | 標準差 = 0.2061 | 中位數 = 0.4601 | 四分位 [Q1=0.2997, Q3=0.5704] | 範圍 [0.0063, 0.9914]
     • Class 1 (Y=1): 平均 = 0.6217 | 標準差 = 0.1969 | 中位數 = 0.6119 | 四分位 [Q1=0.4931, Q3=0.7627] | 範圍 [0.0381, 0.9994]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1797 | Cohen's d = 0.8916 | KS檢定量 = 0.3477 (p-val=1.36e-38)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.6527 | 標準差 = 0.2023 | 中位數 = 0.7467 | 四分位 [Q1=0.6029, Q3=0.7778] | 範圍 [0.0000, 0.9765]
     • Class 1 (Y=1): 平均 = 0.8050 | 標準差 = 0.1322 | 中位數 = 0.8685 | 四分位 [Q1=0.7467, Q3=0.9086] | 範圍 [0.2683, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1523 | Cohen's d = 0.8914 | KS檢定量 = 0.3477 (p-val=1.36e-38)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: MLP | Target: Y2
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4116 | 標準差 = 0.2645 | 中位數 = 0.3899 | 四分位 [Q1=0.1859, Q3=0.6158] | 範圍 [0.0016, 0.9864]
     • Class 1 (Y=1): 平均 = 0.6903 | 標準差 = 0.2439 | 中位數 = 0.7424 | 四分位 [Q1=0.5220, Q3=0.8934] | 範圍 [0.0091, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.2787 | Cohen's d = 1.0956 | KS檢定量 = 0.4312 (p-val=7.33e-60)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.6124 | 標準差 = 0.2159 | 中位數 = 0.6852 | 四分位 [Q1=0.4706, Q3=0.7957] | 範圍 [0.0000, 0.9831]
     • Class 1 (Y=1): 平均 = 0.8171 | 標準差 = 0.1534 | 中位數 = 0.8480 | 四分位 [Q1=0.7041, Q3=0.9152] | 範圍 [0.2308, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.2047 | Cohen's d = 1.0932 | KS檢定量 = 0.4312 (p-val=7.33e-60)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: LGB | Target: Y2
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4338 | 標準差 = 0.1865 | 中位數 = 0.4297 | 四分位 [Q1=0.2981, Q3=0.5781] | 範圍 [0.0459, 0.9309]
     • Class 1 (Y=1): 平均 = 0.6405 | 標準差 = 0.1798 | 中位數 = 0.6464 | 四分位 [Q1=0.5104, Q3=0.7829] | 範圍 [0.0452, 0.9723]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.2067 | Cohen's d = 1.1286 | KS檢定量 = 0.4050 (p-val=1.26e-52)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.6006 | 標準差 = 0.2373 | 中位數 = 0.7313 | 四分位 [Q1=0.5076, Q3=0.7692] | 範圍 [0.0833, 0.9928]
     • Class 1 (Y=1): 平均 = 0.8206 | 標準差 = 0.1505 | 中位數 = 0.8311 | 四分位 [Q1=0.7313, Q3=0.9500] | 範圍 [0.0833, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.2200 | Cohen's d = 1.1072 | KS檢定量 = 0.4050 (p-val=1.26e-52)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: LR | Target: Y2
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4412 | 標準差 = 0.2047 | 中位數 = 0.4650 | 四分位 [Q1=0.2946, Q3=0.5719] | 範圍 [0.0055, 0.9907]
     • Class 1 (Y=1): 平均 = 0.6206 | 標準差 = 0.1964 | 中位數 = 0.6095 | 四分位 [Q1=0.4935, Q3=0.7592] | 範圍 [0.0350, 0.9994]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1794 | Cohen's d = 0.8942 | KS檢定量 = 0.3567 (p-val=1.27e-40)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.6536 | 標準差 = 0.2009 | 中位數 = 0.7079 | 四分位 [Q1=0.5565, Q3=0.8000] | 範圍 [0.0000, 0.9722]
     • Class 1 (Y=1): 平均 = 0.8048 | 標準差 = 0.1321 | 中位數 = 0.8627 | 四分位 [Q1=0.7079, Q3=0.9038] | 範圍 [0.2800, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1511 | Cohen's d = 0.8889 | KS檢定量 = 0.3567 (p-val=1.27e-40)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: RF | Target: Y2
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4578 | 標準差 = 0.1324 | 中位數 = 0.4784 | 四分位 [Q1=0.3844, Q3=0.5452] | 範圍 [0.0623, 0.8876]
     • Class 1 (Y=1): 平均 = 0.5952 | 標準差 = 0.1327 | 中位數 = 0.5862 | 四分位 [Q1=0.5048, Q3=0.6872] | 範圍 [0.0801, 0.9586]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1374 | Cohen's d = 1.0368 | KS檢定量 = 0.3882 (p-val=2.87e-48)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.6282 | 標準差 = 0.2071 | 中位數 = 0.6942 | 四分位 [Q1=0.5366, Q3=0.7460] | 範圍 [0.0000, 0.9917]
     • Class 1 (Y=1): 平均 = 0.8124 | 標準差 = 0.1475 | 中位數 = 0.8342 | 四分位 [Q1=0.7013, Q3=0.9145] | 範圍 [0.1111, 1.0000]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.1842 | Cohen's d = 1.0244 | KS檢定量 = 0.3882 (p-val=2.87e-48)
================================================================================


================================================================================
【詳細數值日誌】Mode: BASELINE | EvalSet: TEST1 | Layer: 2 | Model: SGD | Target: Y3
================================================================================
  [樣本總數]: N_Total = 2000 | Class 0 (負例/無害) N0 = 460 | Class 1 (正例/有害) N1 = 1540
--------------------------------------------------------------------------------
  ► 校正前 (Pre-calibration Raw Scores):
     • Class 0 (Y=0): 平均 = 0.4859 | 標準差 = 0.0929 | 中位數 = 0.4874 | 四分位 [Q1=0.4458, Q3=0.5261] | 範圍 [0.1797, 0.8731]
     • Class 1 (Y=1): 平均 = 0.5184 | 標準差 = 0.0964 | 中位數 = 0.5124 | 四分位 [Q1=0.4671, Q3=0.5618] | 範圍 [0.2037, 0.8857]
     • 雙峰分離度: 平均差 (μ1-μ0) = 0.0324 | Cohen's d = 0.3428 | KS檢定量 = 0.1707 (p-val=1.72e-09)
--------------------------------------------------------------------------------
  ► 校正後 (Post-calibration Isotonic Scores):
     • Class 0 (Y=0): 平均 = 0.7449 | 標準差 = 0.0878 | 中位數 = 0.7452 | 四分位 [Q1=0.6918, Q3=0.8150] | 範圍 [0.0000, 0.9706]
     • Class 1 (Y=1): 平均 = 0.7775 | 標準差 = 0.0704 | 中位數 = 0.7452 | 四分位 [Q1=0.7398, Q3=0.8227] | 範圍 [0.5000, 1.0000]
